Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,VWAP
2025-03-24,119.87999725341797,122.22000122070312,119.33999633789062,121.41000366210938,228452500,0.0,0.0,118.10598834899719
2025-03-25,120.55000305175781,121.29000091552734,118.91999816894531,120.69000244140625,167447200,0.0,0.0,118.1109366869755
2025-03-26,118.7300033569336,118.83999633789062,112.70999908447266,113.76000213623047,293463300,0.0,0.0,118.09909527070965
2025-03-27,111.3499984741211,114.44999694824219,110.66000366210938,111.43000030517578,236902100,0.0,0.0,118.08034207644808
2025-03-28,111.48999786376953,112.87000274658203,109.06999969482422,109.66999816894531,229872500,0.0,0.0,118.05722206970425
2025-03-31,105.12999725341797,110.95999908447266,103.6500015258789,108.37999725341797,299212700,0.0,0.0,118.01592236154701
2025-04-01,108.5199966430664,110.19999694824219,106.47000122070312,110.1500015258789,222614000,0.0,0.0,117.9891707390652
2025-04-02,107.29000091552734,111.9800033569336,106.79000091552734,110.41999816894531,220601200,0.0,0.0,117.96511689602639
2025-04-03,103.51000213623047,105.62999725341797,101.5999984741211,101.80000305175781,338769400,0.0,0.0,117.89852886476106
2025-04-04,98.91000366210938,100.12999725341797,92.11000061035156,94.30999755859375,532273800,0.0,0.0,117.7430376507809
2025-04-07,87.45999908447266,101.75,86.62000274658203,97.63999938964844,611041300,0.0,0.0,117.56575480416721
2025-04-08,103.80999755859375,105.8499984741211,94.45999908447266,96.30000305175781,476243400,0.0,0.0,117.45117009487657
2025-04-09,98.88999938964844,115.0999984741211,97.52999877929688,114.33000183105469,612918300,0.0,0.0,117.38492608881072
2025-04-10,109.37000274658203,110.86000061035156,99.1500015258789,107.56999969482422,437812400,0.0,0.0,117.32085713497725
2025-04-11,108.5,111.55000305175781,107.4800033569336,110.93000030517578,312853800,0.0,0.0,117.29183742137276
